row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,
3629,311.1853610780303,10.697928,,,,,,,,,,,100489.92,150422.58,303339.3,223953.84,217020.5,149192.25,126036.86,135589.05,92789.58,86851.0,4514.4097,
3631,279.15839380728727,10.697045,,,,,,,,,,,439439.62,237009.02,394394.4,252495.97,409402.1,375007.0,321919.62,338505.47,279032.3,116398.39,0,
3633,302.2691622527045,10.711607,,,,,,,,,,,66022.31,98836.81,79081.79,64902.92,69320.15,106356.8,97521.37,107476.99,96272.93,93705.99,0,
3635,304.28454443179635,10.709022,,,,,,,,,,,27136.191,33798.996,29965.361,1648.0481,0,81518.05,93924.93,84617.914,97891.57,88373.805,0,
3640,212.20080548062725,10.730066,,,,,,,,,,,131723.94,123921.99,116015.1,105308.13,101533.14,108885.61,112459.17,109062.03,107228.68,109916.484,0,
3641,493.1267678521129,10.730066,,,,,,,,,,,81238.03,110432.79,111760.95,243655.11,153575.98,128307.57,69490.83,146235.19,154727.8,82174.27,0,
3642,485.1582511615422,10.732218,,,,,,,,,,,451607.44,452795.3,437071.94,801965.3,772987.25,275866.53,272462.28,18906.672,21812.117,27807.703,0,
3643,181.12222430209843,10.732824,,,,,,,,,,,230234.2,277545.62,206201.23,278411.4,192410.8,230413.64,192338.22,179877.0,147105.11,185216.67,0,
3648,562.154541134814,10.743294,,,,,,,,,,,173040.19,170160.19,186666.44,79569.69,70821.95,138166.7,142863.3,125988.11,139159.28,144468.66,0,
3650,207.13790897383834,10.743295,,,,,,,,,,,510583.8,594559.9,714124.06,464884.78,567074.6,422303.7,413063.84,400321.5,403054.97,383069.16,0,
3651,225.14843735804362,10.743295,,,,,,,,,,,101910.21,94041.01,87571.61,91586.22,251192.38,86467.39,69270.05,97742.4,63733.016,168203.38,0,
3652,237.18479295232027,10.744638,,,,,,,,,,,153752.97,141543.89,165492.84,115503.34,133908.98,170046.36,135171.34,125652.68,158115.83,135091.4,0,
3653,293.1736981915676,10.748912,,,,,,,,,,,182637.17,129475.02,204806.5,103097.7,69540.11,59947.266,119058.46,141961.92,175367.06,116951.21,0,
3654,279.1574695382299,10.743295,,,,,,,,,,,162852.66,167678.4,161635.44,149634.77,161378.17,136855.16,128977.23,115513.836,140977.45,338068.84,0,
3655,161.1323830040657,10.748754,,,,,,,,,,,156856.94,155920.4,145834.92,113038.28,141465.61,159783.42,114770.15,111748.31,131122.05,132222.8,0,
3657,494.3107331310806,10.751719,,,,,,,,,,,56584.87,63331.41,68804.43,80180.57,82911.766,38388.04,46590.457,38624.457,40772.64,44482.406,0,
3658,239.16408463948414,10.750151,,,,,,,,,,,248940.3,238397.12,249535.95,216283.31,216226.9,200150.1,194279.31,221959.05,199532.22,180186.08,0,
3665,191.1429353488423,10.751539,,,,,,,,,,,73994.9,65297.664,71976.59,24476.822,25582.65,79930.414,81255.37,75853.38,80720.63,67808.95,0,
3666,419.26491783415025,10.7574215,,,,,,,,,,,78776.76,78953.28,73117.06,264540.06,238135.66,14679.701,15229.512,0,0,0,0,
3673,288.28974859575624,10.758077,,,,,,,,,,,3.799288E7,3.7213364E7,3.7177876E7,4.0531836E7,4.007077E7,3.476636E7,3.3529896E7,3.2838598E7,3.3152934E7,3.208502E7,8729.771,
3681,270.2790604533815,10.761794,,,,,,,,,,,554373.5,546725.56,498914.16,762892.4,783844.25,453670.34,458702.94,699633.94,473578.47,475108.88,0,
3687,177.12733890511925,10.767136,,,,,,,,,,,144178.52,145016.11,143958.77,143528.58,126412.69,124760.91,120324.53,133018.42,102965.01,133986.95,0,
3691,462.3577316748114,10.766842,,,,,,,,,,,18671.018,50102.957,55152.496,241655.83,252253.5,0,2468.2837,0,0,0,0,
3693,309.167907139843,10.770678,,,,,,,,,,,308099.84,325014.7,339916.66,423808.94,426629.6,271369.12,339485.47,290849.72,272014.75,293962.34,0,
3695,159.11674895673903,10.770792,,,,,,,,,,,87909.875,118716.664,112714.16,103441.484,149735.44,76693.086,118577.04,76412.2,73209.05,77694.13,0,
3710,495.1426084046831,10.814491,,,,,,,,,,,106177.29,106746.73,90811.01,133967.34,136362.58,212182.47,114380.79,240393.81,232211.9,142530.72,0,
3712,476.25551934345384,10.821224,,,,,,,,,,,84868.06,71668.37,93134.4,7559.7896,4314.91,51033.695,60762.28,70076.945,67454.02,62487.57,0,
3718,332.31597571830275,10.83423,,,,,,,,,,,307714.38,307412.97,305751.3,327055.4,347620.7,277109.2,282302.5,277933.34,252670.48,249235.94,0,
3720,323.1847166452374,10.837826,,,,,,,,,,,102508.984,76680.36,77270.375,78554.3,82086.055,67724.516,58624.016,61718.188,84614.96,85077.45,0,
3721,281.1748446681269,10.844297,,,,,,,,,,,142026.5,142049.23,141518.28,135178.55,122478.875,125694.555,113432.04,106080.06,99825.2,106950.05,0,
3723,244.26368326230778,10.848273,,,,,,,,,,,1081623.4,1060304.5,1026060.75,1085215.1,1018052.06,1056511.1,988962.6,1056231.6,1001438.06,982087.0,2717.4849,
3724,376.25958349577286,10.852199,,,,,,,,,,,37976.207,35536.32,42118.727,86177.6,86532.62,109356.28,106371.55,62515.086,53853.65,67105.5,11141.809,
3726,304.2847498168387,10.8522,,,,,,,,,,,169341.73,173738.66,172926.14,11315.902,17458.574,419829.94,387785.28,412547.34,370258.97,387362.06,2917.3281,
3728,251.1641498814481,10.853865,,,,,,,,,,,268996.2,235849.0,133294.61,115969.93,98059.61,287765.53,128556.09,152108.98,133416.47,138664.97,0,
3729,337.20011484671033,10.853201,,,,,,,,,,,44990.953,70659.055,75110.57,34052.17,49490.566,60058.266,53651.27,64090.18,248928.28,238155.23,0,
3730,221.15371060414358,10.8592,,,,,,,,,,,142964.84,207273.66,129793.945,127332.13,85946.3,154036.12,102865.84,109559.64,137477.34,147115.55,0,
3731,307.1895233536776,10.858526,,,,,,,,,,,74042.125,78463.375,305299.47,68123.47,69722.734,266893.9,51308.742,363668.2,53189.75,51585.453,0,
3732,451.3201840270719,10.863654,,,,,,,,,,,125106.57,123646.016,140085.77,122565.19,103503.45,128969.64,121909.766,125076.93,105128.516,107690.18,0,
3736,674.5045834698695,10.867506,,,,,,,,,,,91529.2,102969.086,102183.99,114105.83,103967.36,85426.91,92513.625,79780.84,84742.72,81798.17,0,
3737,179.14304596460687,10.869295,,,,,,,,,,,68711.49,74188.59,97825.78,76832.17,85882.12,66588.21,73559.96,75741.81,69742.98,57503.94,0,
3738,239.164253152595,10.869295,,,,,,,,,,,425412.75,536466.75,557378.9,436514.72,446200.62,222374.44,450387.12,417687.66,427562.84,454761.3,0,
3739,293.173519221516,10.870268,,,,,,,,,,,204874.62,210892.2,196622.52,115071.16,84369.85,517893.78,192460.73,185851.94,188902.53,82371.68,0,
3740,207.13804700910828,10.870671,,,,,,,,,,,171621.0,167191.73,195810.75,163383.39,168910.97,115644.98,147163.56,120175.01,142184.88,145665.42,0,
3742,225.1486027835315,10.877398,,,,,,,,,,,84968.39,73098.61,87192.54,84517.14,109155.72,61471.53,71205.69,51695.21,78764.93,55899.74,0,
3745,214.12610212868947,10.886799,,,,,,,,,,,299638.16,325340.66,317155.47,263682.78,256949.25,271514.22,272606.12,271916.25,267934.84,267782.06,30443.094,
3746,478.3376447289116,10.88781,,,,,,,,,,,103450.58,121228.55,112286.62,1324729.0,1329411.5,66436.98,67739.586,0,0,0,0,
3752,186.18529970812023,10.898953,,,,,,,,,,,73135.38,66498.26,59220.14,54300.617,58329.797,61262.145,66845.984,56743.258,52687.754,64641.867,0,
3755,263.1642902519164,10.911743,,,,,,,,,,,50468.453,54690.14,152099.19,92251.56,89658.28,53589.445,64535.355,51822.254,107282.195,57593.58,0,
3762,285.2038504184171,10.928054,,,,,,,,,,,210373.64,241241.28,243446.45,202243.69,222546.19,195031.52,213661.12,198809.2,217162.25,221067.67,0,
3768,302.2692070897556,10.9379,,,,,,,,,,,70039.484,64789.992,70302.21,33760.61,33807.66,75378.19,82559.24,86504.86,93748.67,86583.05,0,
3769,309.1679577514985,10.939357,,,,,,,,,,,231020.73,231033.6,270486.12,211922.05,272719.6,188014.62,188349.89,141458.1,167605.38,178644.08,0,
3770,205.12243415320904,10.938135,,,,,,,,,,,107024.25,112588.37,107544.9,248223.16,199997.0,84777.234,79502.38,83427.3,72913.65,85197.9,0,
3771,223.1329931458631,10.941484,,,,,,,,,,,140005.36,115421.83,143549.52,344699.34,243842.36,109264.34,93426.85,80918.32,91384.22,85689.375,0,
3772,508.3273117768383,10.944655,,,,,,,,,,,9411.921,3068.4321,7839.367,0,1549.8965,84333.66,84709.555,51532.13,36113.055,52983.63,0,
3774,293.17384250760927,10.945739,,,,,,,,,,,119313.01,100416.81,113451.78,108903.35,107329.61,98022.5,102478.14,86751.695,101560.375,166041.97,0,
3776,497.1585207962432,10.948982,,,,,,,,,,,422511.66,402405.62,429736.16,1904042.6,1896244.0,225645.6,229032.42,49559.69,37921.99,50893.395,0,
3781,368.2469553472552,10.957017,,,,,,,,,,,43849.082,47733.203,48469.684,52420.066,39832.63,46907.902,44463.703,41576.75,48131.984,52524.03,0,
3785,371.32716055629345,10.9577875,,,,,,,,,,,413883.94,415808.03,409973.4,302938.53,305799.84,377444.0,364946.44,330407.22,365722.94,372898.56,8964.614,
3786,230.2480424513092,10.960479,,,,,,,,,,,344442.94,327822.12,311948.53,311298.84,315992.34,349748.84,328384.16,335895.16,336535.6,360322.56,2557.2795,
3787,268.26368375520093,10.96367,,,,,,,,,,,705139.6,718139.06,677435.8,571842.06,553233.94,625267.3,610932.5,632671.5,615757.9,639946.4,13753.057,
3792,291.19559360537835,10.983753,,,,,,,,,,,37995.27,57131.184,59784.88,76379.07,119092.59,37880.312,29263.344,36668.094,0,38182.805,0,
3796,634.3734888260361,10.984435,,,,,,,,,,,65394.438,75672.016,72231.04,356749.7,360495.8,18377.715,17029.113,0,0,0,0,
3797,491.31618576863406,10.984754,,,,,,,,,,,36037.426,36340.227,34761.406,186149.81,203615.11,2314.6824,2193.9216,0,0,0,0,
3805,248.2374779720705,10.994725,,,,,,,,,,,130324.09,115682.945,106879.945,280735.6,297202.8,20324.852,23697.14,0,2110.4858,0,0,
3806,332.2253058663288,11.001822,,,,,,,,,,,7469.7183,16043.339,12762.595,131671.97,131111.4,0,2321.7688,0,0,0,0,
3809,329.23010730523686,10.998372,,,,,,,,,,,60335.92,66541.92,67373.15,67246.27,73555.61,54026.062,57713.867,50061.336,54430.88,64255.81,0,
3810,321.1688430297678,11.007921,,,,,,,,,,,111557.914,114421.83,117129.93,115215.85,128233.54,125705.98,88886.26,78058.516,98239.05,91876.39,0,
3811,307.2480758974384,10.998372,,,,,,,,,,,62813.836,62116.46,57805.22,64874.832,61457.418,53834.61,52971.523,48226.363,43138.766,46319.207,0,
3812,521.1588674984424,11.019541,,,,,,,,,,,27958.182,30990.125,32158.602,19892.92,31514.064,42280.95,36170.35,49757.203,49251.637,47712.055,0,
3815,299.18547773351156,11.00792,,,,,,,,,,,80750.95,64073.06,58228.004,44482.45,60973.918,64580.15,50339.22,42394.957,51469.98,43687.344,0,
3816,249.14870175051314,11.00792,,,,,,,,,,,149789.7,175312.84,151100.06,184022.75,133875.58,124080.5,125104.54,147320.89,129464.2,134418.23,0,
3817,281.1749498672189,11.007921,,,,,,,,,,,391578.9,435057.75,420483.53,311068.88,304898.66,319018.3,320177.56,286511.84,339287.88,287384.38,0,
3819,191.14309045674878,11.024982,,,,,,,,,,,20646.793,31398.16,27429.473,196320.64,239542.56,27198.398,22167.477,25694.268,27872.365,0,0,
3821,468.30914607452047,11.014573,,,,,,,,,,,80306.234,79894.42,86612.35,0,0,313528.47,288552.47,292327.47,314892.3,309329.88,0,
3827,253.1798936883403,11.025761,,,,,,,,,,,232159.1,235827.72,241982.12,216433.95,154890.25,180304.6,187833.61,175210.25,141244.5,140915.66,0,
3828,365.1951257590599,11.03659,,,,,,,,,,,82328.36,104172.695,223455.97,126419.49,172099.03,95871.336,71254.6,90744.02,72296.52,75526.37,0,
3831,309.2426200591347,11.033586,,,,,,,,,,,117487.15,134354.45,119094.95,115631.516,117231.67,91318.82,96146.18,53467.156,54614.465,58329.965,0,
3834,239.16429986802822,11.035303,,,,,,,,,,,157693.45,152255.14,152742.17,174865.97,152472.78,102937.4,109905.06,98180.305,113224.23,115457.4,0,
3835,295.22702757558625,11.033846,,,,,,,,,,,80406.39,110345.38,87379.42,82885.06,143684.47,93624.336,94460.62,96952.58,100065.47,86511.98,0,
3836,327.25321196556024,11.035303,,,,,,,,,,,148252.84,145358.92,141105.88,178561.02,195987.9,96458.61,100824.414,88500.32,91440.29,91635.195,0,
3837,367.24620521948805,11.035303,,,,,,,,,,,144287.33,137171.45,147988.39,194289.72,211496.55,106375.086,113670.484,93490.945,91951.51,113047.1,0,
3840,270.2793043091481,11.04468,,,,,,,,,,,430860.88,412850.97,397315.84,405196.75,389772.44,363272.4,353946.44,347273.22,357406.66,353432.72,0,
3845,189.12746869657363,11.053109,,,,,,,,,,,251183.89,184093.84,167797.22,162918.38,189706.22,219476.72,188211.6,134566.95,163282.08,113669.67,0,
3846,207.13809918557226,11.053109,,,,,,,,,,,239080.72,269982.75,245851.1,335587.97,291046.22,213328.23,182502.28,203704.12,207053.67,201396.27,0,
3847,171.1168474591008,11.054395,,,,,,,,,,,63432.746,67757.31,73992.7,61498.473,79043.18,56774.703,62426.98,69726.68,58979.445,55610.676,0,
3851,161.13251024592367,11.055536,,,,,,,,,,,150581.75,154991.58,147011.61,260136.44,231845.97,175156.52,127068.58,128916.05,114947.83,109670.67,0,
3852,179.14310276533269,11.055536,,,,,,,,,,,105906.15,107807.805,99051.92,159848.2,138108.95,117438.84,89233.96,106773.82,121898.97,94028.625,0,
3853,279.1575050876937,11.055536,,,,,,,,,,,294386.03,335203.75,303953.75,300754.06,418285.2,241430.62,255452.95,273764.44,250931.78,299066.22,0,
3855,323.2215986936955,11.065663,,,,,,,,,,,76750.125,68863.52,97592.55,218671.38,225229.4,29939.215,27420.89,14724.6,17461.613,23992.176,0,
3859,337.20008228080104,11.06245,,,,,,,,,,,317611.66,79075.56,82733.58,85301.84,90155.19,314155.5,106547.16,321574.2,102130.7,93787.05,0,
3860,219.13812015284515,11.064868,,,,,,,,,,,146966.27,123026.69,121522.65,118577.984,103793.484,92663.92,108437.84,108241.62,94140.64,180616.22,0,
3861,214.2530255287066,11.064928,,,,,,,,,,,333424.3,338315.75,341018.72,310162.6,290314.25,251959.17,266895.1,251298.56,264667.8,260707.38,0,
3862,262.2531052230591,11.066969,,,,,,,,,,,128160.56,139308.55,124335.2,376714.88,418091.25,20748.219,28072.893,0,0,0,0,
3865,273.1850255340686,11.085541,,,,,,,,,,,365220.38,52269.07,53920.36,542357.8,499453.62,39320.676,32968.45,27820.143,33891.984,35114.64,0,
3867,345.2058961957994,11.069575,,,,,,,,,,,75711.96,76967.32,75882.8,697443.5,121437.24,55625.55,49654.66,46902.75,45749.332,51105.348,0,
3869,205.12247266716645,11.084647,,,,,,,,,,,84826.71,85090.2,85657.23,85792.164,85404.16,72791.68,86866.234,68929.56,78977.125,80280.63,0,
3871,374.2539886084795,11.102389,,,,,,,,,,,69140.32,64269.734,66619.33,28513.596,21256.246,66433.836,31544.266,27413.438,66919.195,51805.78,0,
3872,532.3480888366257,11.093924,,,,,,,,,,,19251.635,16902.703,18674.795,139601.08,146704.02,0,0,0,0,0,0,
3874,330.30050920509177,11.081651,,,,,,,,,,,9763.831,15504.241,13524.703,0,0,50562.855,57962.81,67410.516,68772.44,70220.57,0,
3875,349.2377525145418,11.102187,,,,,,,,,,,10962.188,22451.576,10571.653,4896.784,0,74714.445,61958.234,30004.342,46479.72,56391.645,0,
3876,258.2793829655121,11.095367,,,,,,,,,,,101114.44,97135.64,101416.09,88936.42,100395.57,88122.945,81590.63,80005.59,69726.0,57463.645,0,
3877,311.1643612532037,11.1007595,,,,,,,,,,,96570.78,132408.53,74038.49,83136.22,86490.24,56894.934,54920.4,49950.125,54031.414,55838.254,0,
3881,542.3250112361918,11.114918,,,,,,,,,,,7567.3496,7079.3184,6827.568,0,0,76230.414,60975.887,34287.33,46503.504,47157.727,0,
3883,305.2112492368441,11.10886,,,,,,,,,,,67019.12,64340.086,0,651314.6,741307.06,10826.165,26058.506,19509.371,13713.687,9537.168,0,
3886,379.2106610327004,11.121653,,,,,,,,,,,146429.83,660995.94,715830.0,166759.22,163120.1,126505.49,603666.06,112457.73,113907.89,497595.97,0,
3889,374.2539637579346,11.1181965,,,,,,,,,,,107653.375,94743.99,97310.05,76009.57,79936.72,61578.71,80712.12,72649.1,52047.32,65430.65,0,
3891,316.321320689516,11.131034,,,,,,,,,,,91663.45,89645.91,112520.9,112938.16,112884.43,77397.36,112409.016,71314.92,78351.445,84494.05,0,
3894,249.18501841569105,11.132871,,,,,,,,,,,93228.87,168546.0,71850.0,71479.42,107337.54,156745.5,90171.016,72030.92,65664.836,194291.8,0,
3897,352.2518079117702,11.138726,,,,,,,,,,,35367.348,86293.805,60117.215,199919.05,203818.19,52102.98,82736.96,83205.88,74037.836,75076.38,0,
3903,280.2637137740893,11.148715,,,,,,,,,,,117426.71,158470.58,143628.3,165081.66,179931.45,153612.78,139159.61,108527.52,152072.81,152515.06,0,
3908,360.2382798696649,11.154438,,,,,,,,,,,90870.99,85899.81,98433.516,63587.066,64698.42,80069.24,65686.59,86920.25,60042.906,47947.125,0,
3909,261.14874695501874,11.154438,,,,,,,,,,,76139.0,84928.49,95826.79,108079.69,120831.6,60440.125,77270.21,59303.94,49062.105,58204.84,0,
3911,365.1947021501045,11.157571,,,,,,,,,,,363174.56,428936.3,194805.42,171693.75,201322.84,363465.88,151388.69,343429.72,156880.4,170678.7,0,
3912,293.1743769943043,11.15835,,,,,,,,,,,266602.4,275835.84,270934.1,653264.9,846575.75,140630.23,180385.92,196552.97,176990.4,190441.39,0,
3913,186.18533292548705,11.15918,,,,,,,,,,,140315.83,116973.65,115848.71,39905.355,31996.152,126110.46,123548.67,114329.05,119640.18,99393.24,0,
3917,195.13807996879987,11.16437,,,,,,,,,,,99074.96,111465.12,92427.07,116863.97,109940.21,66435.195,74858.48,83388.234,66217.35,78813.24,0,
3919,309.1678230646695,11.164369,,,,,,,,,,,587730.44,587410.1,461645.9,564459.0,609956.4,518842.44,384499.97,437506.72,425587.75,371054.22,0,
3922,241.14355669982425,11.1659355,,,,,,,,,,,52373.273,53948.293,55553.168,54203.89,62021.48,37490.96,36931.805,43802.19,41609.617,38085.69,0,
3923,205.12246516722547,11.16437,,,,,,,,,,,189234.42,201420.73,205793.52,152176.53,152043.36,94429.4,94087.76,164805.92,83442.55,84637.375,0,
3924,223.13301014902873,11.16437,,,,,,,,,,,151724.03,159847.64,180834.25,202130.02,198736.95,126625.25,113042.914,123593.13,107413.08,105502.695,0,
3932,173.13256958862712,11.181249,,,,,,,,,,,136453.77,146706.84,159476.97,112400.64,93137.71,60688.8,79226.63,84400.08,77407.6,71126.234,0,
3933,323.18354906922326,11.179814,,,,,,,,,,,194820.5,299668.84,164537.73,179305.73,185129.17,249974.75,200232.78,149470.36,181172.72,238555.56,0,
3934,191.1430887378079,11.179814,,,,,,,,,,,127939.54,137726.1,161032.84,226006.05,117691.164,142975.31,153480.92,101751.14,131727.06,140824.89,0,
3935,301.2011425998202,11.179814,,,,,,,,,,,32567.793,38865.586,46211.758,24999.436,26821.701,28822.02,27131.285,26824.598,33897.938,28322.559,0,
3936,318.2277474680698,11.181476,,,,,,,,,,,89956.39,88996.97,105499.35,60785.03,61543.78,60226.953,66699.36,63181.727,66783.234,74981.31,0,
3941,499.1740988286539,11.1963625,,,,,,,,,,,356280.94,367157.9,378097.97,1583056.0,1583134.5,278665.9,275290.56,24863.516,26297.764,24671.547,0,
3943,454.3295512378736,11.194798,,,,,,,,,,,81084.55,91496.47,81734.01,3147.1445,2997.0469,34568.758,39046.234,19980.451,19292.451,22221.22,0,
3946,342.33692942006536,11.205695,,,,,,,,,,,35421.78,51229.24,43198.492,47637.793,42248.246,24752.277,28388.26,27896.637,32832.82,33514.62,0,
3949,401.2172683278167,11.21921,,,,,,,,,,,8595.896,9899.16,7522.7173,6268.8535,9343.009,67278.14,80831.555,66224.39,74877.84,74744.82,0,
3951,165.05458891035968,11.225048,,,,,,,,,,,177767.12,187158.4,168727.42,165136.58,167949.58,180329.52,154396.33,171832.88,172603.36,156739.73,317206.12,
3952,330.3004449038651,11.224318,,,,,,,,,,,27978.08,28231.139,28008.291,0,0,105607.516,104174.03,128951.97,141264.44,129406.49,0,
3953,355.1638692931388,11.222335,,,,,,,,,,,10822.629,12752.396,3779.3223,9789.999,7421.804,21703.596,9547.661,19088.86,16089.861,19458.963,470559.2,
3954,333.1810324151661,11.225048,,,,,,,,,,,1754504.4,1845664.8,1824967.0,1594460.0,1525597.6,1796737.8,1753862.6,1692232.4,1741860.5,1640736.4,2869854.8,
3956,281.17487816415263,11.230222,,,,,,,,,,,136741.36,95456.0,100956.57,97836.805,88812.31,100990.93,110613.94,150328.45,72797.11,89217.17,0,
3963,337.2000613026663,11.25115,,,,,,,,,,,72547.94,71284.625,463710.94,29789.387,83674.766,52149.438,98523.38,77364.7,56693.6,89121.25,0,
3965,173.13254442924804,11.247755,,,,,,,,,,,87037.88,74776.83,93978.11,231873.31,145732.94,55891.773,191378.17,57833.523,63940.49,71510.05,0,
3967,323.1834819462132,11.24707,,,,,,,,,,,580876.44,330106.12,577544.5,587678.1,529271.5,260083.67,441639.28,444507.34,268943.6,217265.06,0,
3968,225.1849809303544,11.249156,,,,,,,,,,,55601.84,50187.69,47217.754,43163.293,32094.928,31123.83,44643.19,29748.12,37157.977,34290.316,0,
3972,301.20110931844556,11.247755,,,,,,,,,,,50522.535,43662.996,48003.227,37463.49,39859.645,37887.656,36870.652,33353.258,64652.6,38197.574,0,
3976,307.1896056436067,11.249156,,,,,,,,,,,562452.3,496536.2,203831.73,103887.14,479606.7,85507.75,144170.45,68656.04,446718.7,153397.55,0,
3977,193.15880276268183,11.249156,,,,,,,,,,,209021.23,174792.95,186758.14,186597.14,167291.1,175676.4,142520.45,141114.73,124671.97,88037.484,0,
3978,221.1537437974752,11.249156,,,,,,,,,,,712855.06,716466.25,638861.44,597157.75,596870.6,418228.84,583400.56,537628.9,549316.3,489364.8,0,
3979,239.16426790706473,11.249156,,,,,,,,,,,208328.03,201832.61,199248.0,209570.27,224200.19,161985.48,152564.39,150864.17,157101.25,154820.9,0,
3980,293.173218116332,11.249156,,,,,,,,,,,124420.23,238281.55,266218.56,219434.42,114702.29,269455.34,177354.33,147636.95,183551.95,193541.52,0,
3982,253.17993480877948,11.249156,,,,,,,,,,,331829.62,330280.28,335976.47,108475.555,191498.8,222861.67,281134.22,187657.55,272129.72,213114.05,0,
3984,265.17998978522064,11.256996,,,,,,,,,,,65144.97,331815.75,280060.56,56225.26,50807.875,60495.305,150545.42,245691.08,70184.33,113278.33,0,
3985,494.34789480212464,11.249643,,,,,,,,,,,11206.849,7291.185,12601.23,0,0,45864.22,52515.918,29082.621,32471.398,34705.883,0,
3987,270.27926493674363,11.256052,,,,,,,,,,,741666.94,751336.75,706537.6,725678.56,724856.7,710369.8,653007.1,695648.25,683830.56,711745.5,0,
3988,351.2158492053967,11.250223,,,,,,,,,,,307529.2,64894.35,62994.477,48284.5,36724.758,343309.97,250400.17,314493.7,308150.9,224063.86,0,
3993,163.03896567455422,11.260133,,,,,,,,,,,116442.664,125446.03,125530.72,268496.62,278108.2,105819.336,102687.45,110704.76,109854.88,110923.07,0,
